ECG,EMG,HR,RESP,footGSR,handGSR,stress,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF
0.1504,0.784375,79.175,20.1117,4.739475,8.140775,0.35,0.975,0.779128,0.0522052,0.0363864,0.105263,0.0271309,0.0271309,0,0,0,
0.168439024,0.099560976,79.17073171,37.75946341,6.385682927,5.353487805,0,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.026608,0.026608,0,0,0,
0.513083333,0.199361111,79.16666667,38.37655556,1.032194444,8.643333333,0,0.972222,0.921857,0.114677,0.055394,0.0294118,0.168546,0.168546,0,0,0,
0.047090909,-0.002090909,79.15909091,11.53304545,2.199704545,16.78306818,0,0.977273,0.71,,0,0,,0,,,,
0.160073171,0.642463415,79.14634146,33.97946341,7.391560976,7.582756098,0.780487805,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0266995,0.0266995,0,0,0,
0.469947368,0.231763158,79.13157895,38.59610526,1.111,11.52894737,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.105598,0.105598,0,0,0,
0.101926829,1.821439024,79.12195122,23.68741463,6.677560976,10.6114878,1,0.97561,0.761125,0.0466917,0.0253645,0.0769231,0.0281391,0.0281391,0,0,0,
0.130536585,2.086292683,79.12195122,26.60595122,6.119756098,9.607878049,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0271396,0.0271396,0,0,0,
-0.044026316,0.335947368,79.10526316,43.39147368,9.496868421,12.89089474,1,0.973684,0.868135,0.0894185,0.043,0.0277778,inf,inf,0,0,0,
0.078853659,1.58597561,79.09756098,25.43273171,5.448317073,9.04295122,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0261934,0.0261934,0,0,0,
0.153853659,0.108536585,79.09756098,37.69580488,6.372780488,5.416463415,0,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0262068,0.0262068,0,0,0,
0.060756098,2.626833333,79.09668293,37.09253659,12.56573171,0.811194444,1,0.97561,0.782125,0.0217706,0.0104083,0.025641,0.00681264,0.00681264,0,0,0,
0.132736842,0.232973684,79.07894737,41.88621053,7.162,9.2485,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.108613,0.108613,0,0,0,
0.146384615,1.750512821,79.07692308,38.34138462,6.092897436,10.53594872,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0619618,0.0619618,0,0,0,
0.272789474,-0.0068,79.07321053,11.89621053,1.303315789,21.6216,0.131578947,0.973684,0.868135,0.0894185,0.043,0.0277778,0.0991329,0.0766826,0.0224504,0,0,
0.090897436,-0.0022,79.05128205,36.01323077,17.09069231,5.865358974,0.794871795,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0253432,0.0253432,0,0,0,
-0.003461538,1.036051282,79.02564103,33.11892308,4.859410256,9.860179487,0.564102564,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0266688,0.0266688,0,0,0,
0.209341463,0.565268293,79.02439024,33.46097561,4.903829268,9.695585366,0.87804878,0.97561,0.767625,0.0243265,0.0179358,0.0769231,0.00688821,0.00688821,0,0,0,
0.071707317,0.591111111,79.02353659,28.58414634,13.24121951,7.821916667,0.87804878,0.97561,0.790125,0.0432062,0.0206565,0.025641,0.0272739,0.0272739,0,0,0,
0.078341463,-0.0098,79,30.412,17.69702439,11.33914634,1,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00638565,0.00638565,0,0,0,
0.268125,0.37685,79,35.63185,6.045725,11.114675,1,0.975,0.780128,0.0524967,0.0251443,0.0263158,0.0381106,0.0381106,0,0,0,
0.155916667,0.259277778,79,42.25261111,6.328666667,8.082444444,0.972222222,0.972222,0.916286,0.113852,0.0575937,0.0882353,0.161259,0.161259,0,0,0,
0.112829268,-0.0072,79,29.66570732,16.48917073,10.51234146,0.804878049,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.026201,0.026201,0,0,0,
0.08297619,0.82702381,79,43.16671429,7.084214286,20.8338,0.119047619,0.97619,0.74422,0.0644723,0.033705,0.075,0.0548635,0.0548635,0,0,0,
0.097390244,0.714707317,78.97560976,31.8964878,5.017414634,7.491,0.12195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00651493,0.00651493,0,0,0,
0.24185,0.36625,78.975,35.74635,4.601325,10.034925,1,0.975,0.788462,0.030482,0.0145999,0.0263158,0.0129565,0.0129565,0,0,0,
0.024842105,0.261736842,78.97368421,39.09010526,8.791973684,11.14789474,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.108887,0.108887,0,0,0,
0.141904762,0.258571429,78.95238095,33.91380952,8.219261905,16.8022381,0.880952381,0.97619,0.749024,0.0316073,0.0101193,0.025,0.00693615,0.00693615,0,0,0,
0.124219512,0.241878049,78.95121951,33.71541463,8.480170732,17.07685366,0.87804878,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00648831,0.00648831,0,0,0,
0.123439024,0.082365854,78.95121951,33.54702439,9.078560976,8.30602439,0.12195122,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264569,0.0264569,0,0,0,
0.15625641,0.641794872,78.94871795,34.13917949,4.675487179,8.596897436,0.564102564,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0262998,0.0262998,0,0,0,
0.020071429,-0.007190476,78.92857143,11.794,1.797785714,15.03580952,0,0.97619,0.749024,0.0316073,0.0101193,0.025,0.00107901,0,0.000809063,0.000203063,6.69E-05,3.03583
0.09395122,-0.0154,78.92682927,33.612,15.90736585,5.947853659,0.317073171,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00661559,0.00661559,0,0,0,
0.160472222,0.24475,78.91666667,44.67605556,5.885611111,7.972833333,0.861111111,0.972222,0.897714,0.108961,0.0565046,0.0588235,0.140395,0.140395,0,0,0,
0.144410256,2.544487179,78.8974359,43.01923077,2.395025641,3.772461538,0,0.974359,0.8015,0.0666409,0.033636,0.0540541,0.0524764,0.0524764,0,0,0,
0.188871795,0.67674359,78.8974359,31.37815385,5.636282051,7.262435897,0,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0599048,0.0599048,0,0,0,
0.237775,-0.0064,78.892775,12.0945,2.109475,26.4884,0.75,0.975,0.774128,0.0574581,0.0331904,0.0526316,0.0362485,0.0278213,0.00842722,0,0,
0.621694444,0.228944444,78.88888889,45.27638889,6.315055556,9.262027778,0.861111111,0.972222,0.927429,0.101567,0.0565046,0.0588235,0.128517,0.128517,0,0,0,
0.122809524,0.609756757,78.88007143,33.96271429,5.009166667,17.00094595,0,0.97619,0.775683,0.0547615,0.03215,0.05,0.0355027,0.0355027,0,0,0,
0.125846154,0.533461538,78.87179487,27.82220513,5.052230769,7.984230769,0.794871795,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0599021,0.0599021,0,0,0,
0.152026316,0.305263158,78.86842105,40.79621053,5.6405,13.20926316,1,0.973684,0.861216,0.107587,0.0547164,0.0555556,0.155348,0.155348,0,0,0,
0.284435897,-0.0072,78.86530769,11.97492308,2.098820513,23.4178,1,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0568575,0.0466642,0.0101932,0,0,
0.170078947,0.294447368,78.84210526,43.07115789,5.330289474,9.969342105,0.789473684,0.973684,0.868135,0.0894185,0.043,0.0277778,0.107559,0.107559,0,0,0,
0.147609756,0.272138889,78.82841463,32.9577561,12.23087805,0.801555556,1,0.97561,0.782125,0.0217706,0.0104083,0.025641,0.00691105,0.00691105,0,0,0,
0.128195122,0.849361111,78.82831707,33.99829268,5.160560976,17.98202778,0,0.97561,0.790125,0.0432062,0.0206565,0.025641,0.0267078,0.0267078,0,0,0,
0.172589744,3.010948718,78.82051282,27.05,4.808487179,7.324153846,0.743589744,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0603741,0.0603741,0,0,0,
0.203210526,0.264315789,78.81578947,46.24836842,5.452526316,8.8155,1,0.973684,0.833541,0.0810057,0.046801,0.111111,0.0790021,0.0790021,0,0,0,
0.024684211,0.344552632,78.81578947,43.12005263,7.133552632,7.695578947,0.868421053,0.973684,0.876919,0.0668906,0.0321667,0.0277778,inf,inf,0,0,0,
0.143634146,0.688222222,78.80404878,33.07092683,5.240195122,17.51344444,0,0.97561,0.782125,0.0217706,0.0104083,0.025641,0.00675684,0.00675684,0,0,0,
0.168195122,-0.015444444,78.80402439,30.47653659,13.11873171,8.232722222,0.87804878,0.97561,0.782125,0.0217706,0.0104083,0.025641,0.00684156,0.00684156,0,0,0,
0.2556,0.553975,78.8,34.77095,4.347825,9.9681,1,0.975,0.780128,0.0524967,0.0251443,0.0263158,0.0384483,0.0384483,0,0,0,
0.441707317,-0.0062,78.8,-11.69026829,1.545146341,5.476682927,0.87804878,0.97561,0.782,0.0313786,0.0177504,0.025641,0.0114035,0.0114035,0,0,0,
0.48835,-0.0092,78.8,-7.897675,1.275575,4.79875,0.125,0.975,0.777154,0.0762049,0.0364998,0.0263158,0.0796474,0.0796474,0,0,0,
0.090295455,0.831818182,78.8,43.73931818,7.02425,14.56431818,0,0.977273,0.711488,0.00975991,0.0139659,0.047619,7.65E-06,7.65E-06,0,0,0,
0.116170732,-0.0026,78.7804878,30.86614634,19.5554878,12.33465854,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0274766,0.0274766,0,0,0,
0.174857143,0.639513514,78.76121429,37.65714286,8.026380952,11.49921622,0.880952381,0.97619,0.753829,0.0442074,0.0144231,0.05,0.0206926,0.0206926,0,0,0,
0.108146341,1.325170732,78.75609756,24.98253659,6.312926829,9.856414634,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0268555,0.0268555,0,0,0,
0.063926829,0.211243902,78.75609756,32.54034146,11.41065854,8.247439024,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0260344,0.0260344,0,0,0,
0.048204545,-0.00575,78.75,11.2165,1.157295455,4.841659091,0,0.977273,0.71,,0,0,,0,,,,
0.172439024,0.126,78.73170732,32.20419512,11.03534146,8.157463415,0.463414634,0.97561,0.766,0.0214357,0.0102482,0.025641,0.0065914,0.0065914,0,0,0,
0.126886364,0.517568182,78.72727273,29.82609091,6.335136364,16.19536364,0.022727273,0.977273,0.702442,0.0210829,0.0100297,0.0238095,0.00665027,0.00665027,0,0,0,
0.168777778,0.096055556,78.72222222,43.57383333,3.948361111,4.180861111,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.107566,0.107566,0,0,0,
0.080538462,1.552461538,78.71794872,37.35892308,6.648307692,10.45315385,1,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0261202,0.0261202,0,0,0,
0.115153846,0.930384615,78.71794872,30.97169231,6.96125641,10.80302564,1,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0263046,0.0263046,0,0,0,
0.025842105,0.260315789,78.71052632,42.67452632,5.391236842,11.6145,0.868421053,0.973684,0.868135,0.0894185,0.043,0.0277778,0.112047,0.112047,0,0,0,
0.097439024,0.315487805,78.70731707,29.60160976,12.56504878,8.86004878,0.87804878,0.97561,0.766,0.0214357,0.0102482,0.025641,0.0066798,0.0066798,0,0,0,
0.055609756,0.245194444,78.70653659,29.57965854,12.61641463,7.77475,1,0.97561,0.774,,0,0,,,0,0,0,
0.071681818,-0.0048,78.70454545,29.52718182,17.52529545,11.02640909,1,0.977273,0.702442,0.0210829,0.0100297,0.0238095,0.00648416,0.00648416,0,0,0,
0.183710526,0.247921053,78.68421053,43.03368421,6.061315789,10.255,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0595246,0.0595246,0,0,0,
0.510921053,0.222763158,78.68421053,38.58715789,0.999105263,13.81910526,0,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106329,0.106329,0,0,0,
0.063282051,1.406974359,78.66666667,35.88676923,6.25274359,9.813076923,0.871794872,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0586716,0.0586716,0,0,0,
0.602487179,0.282692308,78.66666667,40.12394872,2.634076923,15.32230769,0.128205128,0.974359,0.825263,0.0752799,0.0335841,0.0540541,0.0722286,0.0722286,0,0,0,
0.104744681,1.007319149,78.65957447,30.69748936,6.583297872,18.97702128,0,0.978723,0.652065,0.0204553,0.00968963,0.0222222,0.00674519,0.00674519,0,0,0,
0.138585366,0.217,78.65853659,29.17317073,12.07458537,9.06397561,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0263466,0.0263466,0,0,0,
0.085268293,-0.0022,78.65853659,29.21960976,14.70729268,10.96468293,0,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00642275,0.00642275,0,0,0,
0.148590909,0.578564103,78.65831818,33.90227273,4.979318182,16.6535641,0,0.977273,0.732442,0.0626001,0.0297805,0.0238095,0.0591501,0.0591501,0,0,0,
0.108775,-0.0076,78.65,29.96815,16.414975,10.644825,0.825,0.975,0.779128,0.0600667,0.0331904,0.0526316,0.0408777,0.0408777,0,0,0,
0.20002381,0.716108108,78.64219048,32.68352381,7.32402381,11.04148649,0.738095238,0.97619,0.777244,0.0537451,0.03215,0.05,0.0344518,0.0344518,0,0,0,
0.567583333,0.193416667,78.63888889,45.23866667,5.265305556,6.787111111,0.861111111,0.972222,0.936629,0.0955883,0.0563028,0.0588235,0.111293,0.111293,0,0,0,
0.280763158,-0.0036,78.62492105,11.66194737,1.472078947,15.8576,0,0.973684,0.868135,0.0894185,0.043,0.0277778,0.101286,0.0899984,0.0112876,0,0,
0.432594595,0.237675676,78.62162162,38.80145946,1.026378378,12.40248649,0,0.972973,0.883417,0.0735505,0.0449727,0.0571429,0.0648977,0.0648977,0,0,0,
0.070219512,-0.0004,78.6097561,28.1564878,17.50709756,12.51668293,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0268556,0.0268556,0,0,0,
0.17197561,0.117512195,78.6097561,32.65214634,10.23753659,8.908121951,0.12195122,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0265498,0.0265498,0,0,0,
0.146414634,0.102170732,78.6097561,32.35356098,10.64553659,9.495780488,0.12195122,0.97561,0.761125,0.0363333,0.0146068,0.0512821,0.0173087,0.0173087,0,0,0,
0.063390244,0.145341463,78.6097561,32.86619512,10.74036585,8.86097561,0.12195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00668075,0.00668075,0,0,0,
0.092772727,0.822159091,78.6,44.45936364,7.974909091,15.82963636,0,0.977273,0.71,,0,0,,,0,0,0,
0.076021277,0.748212766,78.6,28.07531915,9.878680851,28.28529787,0,0.978723,0.652065,0.0204553,0.00968963,0.0222222,0.00674834,0.00674834,0,0,0,
0.264025641,-0.0004,78.58323077,11.96046154,1.427435897,20.891,0.128205128,0.974359,0.808342,0.0668072,0.0352926,0.0810811,0.0532219,0.0401319,0.01309,0,0,
0.217947368,-0.0072,78.57218421,11.81352632,1.557868421,17.566,0,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0571304,0.0507382,0.00639216,0,0,
0.544714286,0.2148,78.57142857,45.00714286,3.286542857,4.366371429,0,0.971429,0.984647,0.115756,0.056053,0.030303,0.165661,0.165661,0,0,0,
0.099,0.543025641,78.56410256,31.1285641,4.432384615,7.902384615,0.384615385,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0257127,0.0257127,0,0,0,
0.024121951,-0.0046,78.56097561,29.71434146,18.28002439,11.44146341,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0261152,0.0261152,0,0,0,
0.205692308,-0.005,78.55787179,12.51733333,1.694871795,11.0902,0.871794872,0.974359,0.8015,0.0666409,0.033636,0.0540541,0.0502751,0.0351945,0.0150805,0,0,
-0.012076923,1.821538462,78.53846154,32.27789744,5.194358974,9.917128205,0.974358974,0.974359,0.822026,0.0441915,0.0212075,0.027027,inf,inf,0,0,0,
0.161853659,1.319585366,78.53658537,24.05287805,5.800926829,9.99297561,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0266142,0.0266142,0,0,0,
0.085,-0.0068,78.53658537,29.36365854,14.09480488,12.60065854,0,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0251029,0.0251029,0,0,0,
0.292842105,-0.0062,78.51965789,11.82794737,1.533684211,17.1968,0,0.973684,0.873405,0.0768239,0.0339419,0.0555556,0.0736713,0.065469,0.00820232,0,0,
0.151853659,0.654414634,78.51219512,42.79404878,4.89895122,7.359073171,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.026531,0.026531,0,0,0,
0.167097561,0.729121951,78.51219512,31.756,5.338560976,7.73997561,0.12195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00650279,0.00650279,0,0,0,
0.15025,0.260277778,78.5,45.14905556,3.984083333,6.333833333,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106857,0.106857,0,0,0,
0.070447368,0.410078947,78.47368421,41.06373684,7.381631579,9.698710526,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106859,0.106859,0,0,0,
0.224473684,-0.0006,78.46718421,12.019,2.921,25.6272,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.100507,0.0827147,0.0177922,0,0,
0.129097561,1.638170732,78.46341463,25.37536585,6.322219512,9.577902439,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0266716,0.0266716,0,0,0,
0.137853659,0.143560976,78.46341463,31.60263415,12.58090244,9.330414634,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0268408,0.0268408,0,0,0,
0.148317073,0.188463415,78.43902439,32.83726829,9.980439024,9.034073171,0.170731707,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0267668,0.0267668,0,0,0,
0.238926829,0.0036,78.43253659,12.09482927,5.283439024,26.8474,0.902439024,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0250279,0.0204316,0.00459633,0,0,
0.061780488,0.229560976,78.41463415,28.28263415,12.19063415,9.536682927,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0271053,0.0271053,0,0,0,
0.147097561,0.155414634,78.41463415,32.49541463,9.432195122,8.391829268,0.12195122,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0266089,0.0266089,0,0,0,
-0.016815789,0.314052632,78.39473684,43.95894737,6.579342105,7.671236842,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0599043,0.0599043,0,0,0,
0.175157895,0.250157895,78.39473684,41.57547368,6.247078947,12.55444737,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106307,0.106307,0,0,0,
0.173684211,0.3575,78.39473684,43.69705263,6.846552632,11.47039474,0.921052632,0.973684,0.868135,0.0894185,0.043,0.0277778,0.101892,0.101892,0,0,0,
0.014926829,0.355634146,78.3902439,31.34990244,12.00714634,9.277195122,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0261371,0.0261371,0,0,0,
0.142170732,2.050414634,78.3902439,30.32468293,8.368780488,9.999707317,0.87804878,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0265416,0.0265416,0,0,0,
0.125243902,2.855463415,78.36585366,31.91834146,4.92402439,8.25495122,0.658536585,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.025825,0.025825,0,0,0,
0.152121951,0.103926829,78.36585366,32.57165854,9.660073171,8.645804878,0.12195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00654999,0.00654999,0,0,0,
0.49275,0.295,78.36111111,38.08172222,0.971111111,9.704138889,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.107743,0.107743,0,0,0,
0.053195122,1.384073171,78.34146341,22.59078049,7.322756098,11.19265854,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.02826,0.02826,0,0,0,
0.176878049,0.112146341,78.34146341,32.90668293,11.04136585,8.707804878,0.341463415,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00650316,0.00650316,0,0,0,
0.207195122,0.851707317,78.34146341,32.00478049,5.899609756,8.003463415,0.12195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00646255,0.00646255,0,0,0,
0.289868421,-0.005,78.33557895,11.99963158,2.304,22.3736,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.100725,0.0845175,0.0162071,0,0,
0.091707317,0.577634146,78.31707317,32.77946341,5.326097561,8.495902439,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264227,0.0264227,0,0,0,
0.166731707,0.142243902,78.31707317,32.28619512,11.06373171,8.608878049,0.512195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00646431,0.00646431,0,0,0,
0.209365854,0.08002439,78.31707317,33.26126829,10.95690244,8.157463415,0.292682927,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0263328,0.0263328,0,0,0,
0.208414634,0.911527778,78.31621951,1.436,5.855512195,9.636,0,0.97561,0.79825,0.0649768,0.0310649,0.025641,0.060548,0.060548,0,0,0,
0.148105263,0.261631579,78.31578947,45.89573684,4.891078947,8.960605263,0.368421053,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106589,0.106589,0,0,0,
0.052146341,-0.0036,78.29268293,29.21087805,15.40446341,13.60443902,0.12195122,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00682837,0.00682837,0,0,0,
0.061578947,0.278184211,78.28947368,42.49868421,9.046078947,11.81652632,1,0.973684,0.868135,0.0894185,0.043,0.0277778,0.108426,0.108426,0,0,0,
0.214585366,-0.0096,78.28597561,12.09278049,1.433219512,20.5528,0,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0247546,0.0189063,0.00584833,0,0,
0.107,2.121487179,78.28205128,32.38517949,4.996846154,8.906230769,0.846153846,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0581113,0.0581113,0,0,0,
0.199675,0.43165,78.275,34.63375,3.19965,9.4578,1,0.975,0.780128,0.0524967,0.0251443,0.0263158,0.0380326,0.0380326,0,0,0,
0.087317073,0.89204878,78.26829268,26.07121951,6.430414634,9.765804878,1,0.97561,0.76275,0.0322282,0.0231306,0.0512821,0.0128804,0.0128804,0,0,0,
0.169317073,0.169707317,78.26829268,32.71380488,10.96507317,9.453682927,0.390243902,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264317,0.0264317,0,0,0,
0.164170732,0.680341463,78.26829268,34.75439024,1.770219512,4.649097561,0,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264223,0.0264223,0,0,0,
0.112342105,1.171815789,78.26315789,35.23731579,6.992868421,12.02892105,1,0.973684,0.876919,0.0668906,0.0321667,0.0277778,0.0591796,0.0591796,0,0,0,
0.133175,0.232575,78.25,29.94055,12.888925,8.4434,0.875,0.975,0.797462,0.0655217,0.0256961,0.0789474,0.0503051,0.0503051,0,0,0,
0.058097561,2.487097561,78.24390244,27.1744878,5.71195122,9.399487805,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0255976,0.0255976,0,0,0,
0.25902439,0.572121951,78.24390244,32.91482927,4.550707317,8.747682927,0.87804878,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00652608,0.00652608,0,0,0,
0.173,0.74097561,78.24390244,30.59814634,6.81904878,9.084219512,0.243902439,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264281,0.0264281,0,0,0,
0.051763158,0.269526316,78.23684211,41.805,8.869684211,11.69518421,0.973684211,0.973684,0.876919,0.0668906,0.0321667,0.0277778,inf,inf,0,0,0,
0.09825641,2.289179487,78.23076923,26.42384615,4.960435897,8.507846154,0.58974359,0.974359,0.799789,0.0664864,0.0352926,0.0810811,0.05163,0.05163,0,0,0,
0.173820513,0.575846154,78.23076923,30.85241026,3.933589744,7.151512821,0,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0264069,0.0264069,0,0,0,
0.097090909,0.830681818,78.22727273,43.92859091,6.970363636,4.8428,0,0.977273,0.712977,0.0136373,0.0197508,0.0952381,6.40E-05,6.40E-05,0,0,0,
0.114658537,1.257756098,78.2195122,23.84107317,6.414658537,9.799365854,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0257446,0.0257446,0,0,0,
0.136512195,0.28202439,78.2195122,27.73843902,11.89239024,9.474878049,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0263185,0.0263185,0,0,0,
0.116717949,1.558461538,78.20512821,28.85758974,5.514282051,9.233512821,0.871794872,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0602514,0.0602514,0,0,0,
0.232589744,0.349846154,78.20512821,33.80261538,1.354923077,5.013897436,0.871794872,0.974359,0.837789,0.0760505,0.0364966,0.027027,0.0785782,0.0785782,0,0,0,
0.45495,-0.0044,78.2,-11.336075,1.744625,5.6194,1,0.975,0.784667,0.0322795,0.0164157,0.0263158,0.0121331,0.0121331,0,0,0,
0.425878049,-0.002,78.2,-11.22056098,2.896902439,7.428756098,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0259948,0.0259948,0,0,0,
0.0436,1.0887,78.2,31.10428,11.83978,2.26942,1,0.98,0.594163,0.0394532,0.0186195,0.0208333,0.0261022,0.0261022,0,0,0,
0.164894737,0.279921053,78.18421053,46.05763158,5.047657895,9.521736842,0.5,0.973684,0.868135,0.0894185,0.043,0.0277778,0.106838,0.106838,0,0,0,
0.112461538,1.355923077,78.17948718,32.18646154,5.101333333,9.206051282,0.871794872,0.974359,0.822026,0.0441915,0.0212075,0.027027,0.0266423,0.0266423,0,0,0,
0.08995122,0,78.17073171,29.70170732,16.59456098,13.43812195,0.634146341,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00655894,0.00655894,0,0,0,
0.491371429,0.204142857,78.14285714,45.08171429,3.499228571,4.473628571,0,0.971429,0.984647,0.115756,0.056053,0.030303,0.167174,0.167174,0,0,0,
0.422694444,0.210555556,78.13888889,38.41955556,1.0255,9.41625,0.138888889,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106702,0.106702,0,0,0,
0.434777778,0.20575,78.13888889,38.42927778,0.987333333,10.54572222,0,0.972222,0.931143,0.0915992,0.0442466,0.0294118,0.106253,0.106253,0,0,0,
0.168717949,0.556230769,78.12820513,37.98087179,4.65574359,6.959307692,0.871794872,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0597003,0.0597003,0,0,0,
0.27065,0.37465,78.125,35.42175,5.949775,10.6931,1,0.975,0.780128,0.0524967,0.0251443,0.0263158,0.0380744,0.0380744,0,0,0,
0.080317073,0.147609756,78.12195122,33.6235122,12.41768293,11.43260976,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0274347,0.0274347,0,0,0,
0.157731707,0.354390244,78.12195122,34.70107317,10.35034146,9.113292683,0.170731707,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.026509,0.026509,0,0,0,
0.149333333,0.617974359,78.1025641,34.06933333,1.691487179,5.459615385,0.128205128,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0597768,0.0597768,0,0,0,
0.138780488,2.21295122,78.09756098,30.95078049,4.46097561,7.738073171,0.097560976,0.97561,0.766,0.0214357,0.0102482,0.025641,0.0065372,0.0065372,0,0,0,
0.08197561,1.294243902,78.07317073,32.05282927,5.673414634,8.760487805,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0270857,0.0270857,0,0,0,
-0.016439024,0.889902439,78.04878049,33.994,9.822414634,9.307439024,1,0.97561,0.757875,0.0432062,0.0206565,0.025641,0.0264143,0.0264143,0,0,0,
0.020809524,-0.0078,78.04761905,30.3432381,17.6682381,11.0657619,1,0.97619,0.734854,0.0452259,0.0227689,0.05,0.0209145,0.0209145,0,0,0,
0.141461538,1.806641026,78.02564103,39.49933333,4.583538462,6.70774359,0.641025641,0.974359,0.813474,0.0664586,0.0318934,0.027027,0.0592283,0.0592283,0,0,0,
0.021731707,1.428487805,78.02439024,26.84790244,6.822219512,11.07192683,1,0.97561,0.766,0.0214357,0.0102482,0.025641,0.00628868,0.00628868,0,0,0,
